Index,Height.Inches,Weight.Pounds
2476,66.94316,106.9521
19501,69.80446,106.9538
6081,67.45039,106.9632
3508,65.74682,106.9673
24638,66.06512,106.9734
7685,64.61064,106.9745
6843,68.65583,106.9772
11886,68.53323,106.9801
613,64.88639,106.9803
10218,66.99057,106.9839
14242,64.94728,106.985
20555,67.13387,106.9958
21098,68.3417,106.9982
19568,66.10688,107.0003
13782,68.30583,107.0114
22066,64.88248,107.027
14500,68.88757,107.0324
24023,67.38888,107.0327
1547,65.84256,107.0361
12758,66.20352,107.0425
9559,68.59768,107.0438
14097,64.28729,107.047
3818,64.97452,107.0565
17191,63.6884,107.0641
3530,68.18232,107.0685
9553,69.43571,107.0716
16193,66.19921,107.072
20513,68.09404,107.0729
11892,65.07999,107.0743
18767,69.3868,107.0816
10674,64.09479,107.0877
7560,66.1317,107.0973
23046,66.65396,107.1014
15839,66.67182,107.1052
17911,65.0907,107.1077
18000,67.87146,107.1111
6616,69.79282,107.1216
20992,66.33349,107.1243
22520,68.06964,107.1248
1872,67.28046,107.1366
11258,63.61518,107.139
4425,66.58109,107.1456
16843,64.17145,107.1466
6856,65.07995,107.1524
145,65.18417,107.1564
20518,69.85347,107.1566
9065,66.44097,107.1578
18834,67.48548,107.1629
4642,67.78254,107.1698
23459,67.23956,107.1732
17749,66.44354,107.1741
14424,64.92037,107.1751
11803,67.34629,107.1787
19252,67.55247,107.1793
20952,66.94794,107.183
7896,65.79449,107.1855
13437,65.6698,107.2109
5926,66.13819,107.2152
8491,69.55254,107.2211
23113,66.27796,107.2234
7214,68.07194,107.2294
11958,67.15358,107.2308
8943,69.02526,107.2311
17762,64.05937,107.2392
7430,68.0198,107.2461
7649,65.4609,107.2491
15931,65.16943,107.2528
7028,63.84823,107.2539
11932,66.86219,107.2551
12019,64.96481,107.2662
9295,63.63284,107.2702
11592,67.52516,107.2826
4877,65.6918,107.2827
16168,66.54695,107.2944
6529,67.79021,107.2949
3190,67.26315,107.2961
21441,67.46824,107.2974
15978,64.35459,107.3014
24701,66.91088,107.3063
2298,65.78148,107.3133
18080,65.87971,107.3144
6871,67.95936,107.3158
12589,65.92603,107.3163
4584,66.04611,107.3271
23205,66.07042,107.3307
20684,68.43739,107.3327
14417,66.93177,107.3342
11735,65.26077,107.3359
10815,65.24215,107.3398
20997,62.8062,107.3401
17596,66.58764,107.3435
553,67.55274,107.3484
15849,66.0373,107.355
6719,69.73864,107.3653
17799,65.71351,107.3677
17742,67.58275,107.368
11585,65.32821,107.3803
16787,64.31284,107.3859
18361,64.69989,107.3891
24982,66.30104,107.3901
1427,67.96031,107.3931
7075,67.37973,107.3991
11074,65.21801,107.4109
21957,63.59232,107.4139
8706,67.5235,107.4208
751,63.62233,107.4236
1971,65.62889,107.4306
13454,67.81842,107.4346
11523,66.81702,107.4364
4742,67.82746,107.4374
11381,67.61697,107.4615
19184,65.88791,107.4635
23140,66.4042,107.4818
10295,64.96159,107.4868
23939,65.12063,107.4916
17056,71.16948,107.4929
3150,67.37365,107.4966
2679,67.89939,107.5045
23856,69.29621,107.5141
9412,63.22211,107.5164
13535,67.08221,107.519
5940,65.35895,107.5214
5611,66.01091,107.5225
6015,67.0297,107.5287
20478,65.80968,107.5309
17302,64.87507,107.5534
22069,66.38695,107.555
15278,67.83322,107.5648
20499,68.28454,107.5659
9756,64.27481,107.569
24396,65.91465,107.5697
390,67.58249,107.5905
9417,66.35575,107.5936
22883,69.70212,107.5978
15528,70.71013,107.6082
5565,66.98205,107.619
6493,67.72317,107.6196
8392,66.6718,107.6202
2088,65.1243,107.6247
24885,67.73969,107.6256
2475,67.20448,107.6304
10521,65.69719,107.6348
23385,64.28602,107.6355
19484,69.63578,107.6423
20794,67.35886,107.6427
16241,66.94817,107.6458
14395,64.03691,107.6519
21902,65.06679,107.6525
20393,67.0808,107.6561
18788,67.11748,107.6576
19404,64.68454,107.658
21567,66.139,107.6645
10933,67.40236,107.6678
12591,65.82599,107.6702
20464,66.11868,107.6714
18991,70.88611,107.6722
21799,69.6538,107.6804
9636,68.28397,107.6837
7745,64.91416,107.684
21181,65.51027,107.6904
14020,64.2501,107.6959
13181,66.63714,107.6969
9634,65.72184,107.6977
17528,67.56284,107.6989
2056,65.57359,107.7067
20506,66.6069,107.7197
20503,68.31025,107.7211
14161,65.61422,107.7261
19245,64.57878,107.7267
22273,66.81655,107.7306
8016,68.75178,107.7319
17217,64.55678,107.7334
3895,66.93932,107.7347
7008,65.26024,107.7349
3140,65.70656,107.7373
910,66.52793,107.7381
14362,68.01956,107.7515
11893,67.33598,107.7602
21783,68.65969,107.7614
3862,66.52917,107.7722
1175,66.95697,107.7733
7681,67.88848,107.7735
21822,66.23247,107.7751
4539,66.77722,107.7781
1948,65.52858,107.7887
17067,65.67589,107.7892
10416,67.58203,107.7908
24513,69.49863,107.795
2173,66.82256,107.8004
3084,67.83106,107.8007
13069,68.84395,107.803
10184,66.13501,107.8115
12670,65.96176,107.8183
3218,66.59157,107.8202
24057,70.18295,107.8295
3963,65.95635,107.8398
11769,65.23562,107.844
13536,66.30983,107.8446
7755,69.49259,107.8487
15937,66.51821,107.858
10850,66.38785,107.8609
543,68.02724,107.8693
5568,67.16659,107.8736
16381,66.65415,107.8738
6612,66.8157,107.8753
5339,67.14182,107.8829
7489,67.66172,107.8835
17686,64.99021,107.8868
10486,68.65699,107.8873
5643,66.19796,107.8874
18672,64.42866,107.8894
7389,66.14023,107.8906
19408,65.98309,107.8979
23819,67.45264,107.8988
22271,66.7327,107.9074
19677,67.09216,107.9098
21483,67.5378,107.9156
17756,65.73185,107.9237
19075,67.24179,107.9326
12660,66.25923,107.9334
13871,69.31382,107.9401
18846,66.84667,107.9407
13165,67.76647,107.941
637,65.30204,107.9441
4892,65.56913,107.9515
9290,67.32854,107.9528
10239,68.03691,107.9584
18730,68.16672,107.975
9829,67.98909,107.9762
2020,66.1974,107.9777
6988,67.74861,107.9783
21478,65.53683,107.9785
17005,67.34695,107.9964
21815,66.17765,108.006
10920,65.46436,108.0159
17758,67.98652,108.0164
16895,65.98196,108.0272
24888,65.17345,108.0286
9353,65.5358,108.0334
21898,66.90634,108.0455
20317,66.70503,108.05
14473,68.9081,108.0602
23101,67.16624,108.0636
9248,68.30596,108.0676
15115,66.67426,108.0738
3744,64.2599,108.0741
20963,67.21365,108.0763
6517,67.68649,108.0794
11939,65.1448,108.0862
20198,68.09913,108.097
24664,65.65425,108.0972
24164,63.72796,108.0979
8405,65.45001,108.0995
18589,66.30774,108.1026
8645,67.94764,108.1062
11812,68.45399,108.1145
14135,62.52876,108.1177
10384,68.12993,108.1225
23348,66.24709,108.1229
7769,66.91873,108.1239
23212,66.72626,108.1246
23371,63.86903,108.1252
15728,65.26249,108.1267
8900,66.55759,108.1273
23261,66.34021,108.1274
11945,65.8903,108.1277
1858,66.28125,108.1378
12578,67.86554,108.1438
24431,68.48893,108.1511
2715,66.67827,108.1567
8944,68.81653,108.159
2875,65.5786,108.1626
23191,64.86268,108.1662
17540,70.48699,108.167
18447,69.18472,108.1881
13236,66.02741,108.1906
864,65.29169,108.1912
16990,64.30305,108.1925
5185,65.68959,108.1989
18621,65.72028,108.2124
4972,67.94613,108.2182
20699,62.67467,108.2196
24662,64.30007,108.2215
18366,65.65343,108.2289
20562,67.16616,108.2369
816,65.28991,108.2494
18593,68.80557,108.2525
12683,65.48047,108.2565
2847,65.49639,108.2566
1295,66.99003,108.2574
23884,67.74003,108.2607
12325,65.90593,108.2655
13542,65.65274,108.267
11989,67.93962,108.2722
4699,67.28896,108.2831
15531,65.87762,108.2863
8868,66.45122,108.2905
9105,65.45347,108.3017
21424,66.40595,108.3041
22909,69.69018,108.3043
7618,66.46185,108.3132
8345,66.24301,108.3135
19244,65.05132,108.3157
19898,67.92216,108.3181
29,66.53401,108.3324
8486,64.18631,108.3347
12330,66.13747,108.3422
20451,68.1977,108.343
10567,65.49205,108.3441
12235,69.03795,108.3441
12405,65.54388,108.3486
9846,63.93049,108.3559
3363,64.69649,108.3562
6530,66.83271,108.3566
9830,66.51309,108.3641
3310,63.59867,108.3695
17017,67.37402,108.3712
7228,64.02049,108.3825
1126,66.61129,108.3859
6481,66.67277,108.3892
11355,64.75006,108.3967
4061,67.01999,108.4088
3544,68.5515,108.4165
9013,65.6983,108.4186
4048,68.11801,108.4191
21757,67.39877,108.4221
1670,65.63213,108.4237
22603,65.26085,108.4305
11229,66.39018,108.4403
11140,66.69195,108.4437
8764,68.31897,108.4509
18798,64.87538,108.4584
5799,68.85787,108.4688
5714,66.60565,108.4805
13182,65.21006,108.4938
15952,65.92296,108.4948
645,66.13469,108.4955
16135,70.64588,108.4964
22885,66.5626,108.4966
3058,64.68824,108.5133
3041,66.02949,108.5156
1755,69.59793,108.5229
1445,64.41355,108.5235
11981,68.05531,108.54
20866,67.03478,108.5558
19155,64.74015,108.5634
7341,68.38192,108.5709
16456,70.07861,108.5745
15741,68.52738,108.5851
21347,66.03326,108.599
14832,67.39488,108.6014
378,64.66007,108.6044
12244,66.28256,108.6047
1006,63.88437,108.6132
11617,68.64288,108.615
5635,68.21258,108.6233
22873,69.75562,108.6263
9999,67.63262,108.6316
21854,64.63866,108.6377
16109,65.07127,108.6386
19534,66.50703,108.6434
5531,67.13791,108.6479
13728,65.16672,108.6499
7055,65.08982,108.6521
12202,67.45676,108.6551
13120,67.84388,108.6559
7231,65.11543,108.6568
23573,68.1192,108.6708
14017,66.25651,108.6773
4313,67.25904,108.6926
8324,68.54869,108.706
15763,68.0587,108.7064
7888,67.22664,108.7074
15905,68.83848,108.7075
22013,64.73962,108.7094
14978,68.31,108.7164
24978,67.24989,108.7178
14454,66.281,108.7205
17292,66.66166,108.7235
24372,65.57366,108.7335
3442,66.92076,108.7441
421,67.15488,108.7478
18664,66.19053,108.752
8112,68.2832,108.7627
1355,64.71472,108.7636
19113,64.68129,108.7665
878,66.27915,108.7722
11807,65.51279,108.7832
158,67.50124,108.7868
467,66.4455,108.806
7442,65.82668,108.8067
3898,67.03876,108.817
19174,65.09556,108.8232
6151,69.01245,108.8242
12101,68.22719,108.8273
9139,67.3027,108.836
24612,65.94065,108.8379
24553,65.66134,108.8434
2507,64.04489,108.8473
18851,67.15994,108.8491
22793,66.26091,108.851
263,66.62309,108.855
10466,66.77064,108.8598
6394,65.92174,108.8612
12032,60.86977,108.8633
7308,64.87603,108.8633
8964,65.33207,108.8749
1784,64.6035,108.8823
12434,62.63566,108.8842
9135,64.39471,108.8848
13967,65.46141,108.8987
4308,64.12338,108.9028
10366,67.70344,108.9052
13819,63.34895,108.9061
2206,65.35329,108.9072
16725,65.88089,108.9088
18993,65.47498,108.9138
3625,66.71224,108.9156
13941,69.0627,108.916
14498,65.66079,108.9173
22539,66.343,108.918
12838,66.88904,108.9186
16422,67.29007,108.9249
24558,66.30752,108.9388
12828,69.4832,108.9489
22122,64.98122,108.9518
3374,67.69863,108.9521
9875,66.26621,108.9546
22705,66.28843,108.9547
4428,64.81833,108.9651
1415,67.37608,108.9719
14149,66.46165,108.9752
5723,63.75403,108.9765
7084,66.92936,108.9786
3936,66.76364,108.979
15357,66.75984,108.9817
1223,67.52805,108.9888
9162,69.83341,108.9893
11225,67.87661,108.9897
8987,66.64859,108.9945
122,67.21474,109.0055
6242,66.45404,109.0055
5069,64.46289,109.0084
724,66.23753,109.0095
2437,63.82215,109.0177
9303,66.41367,109.0311
22768,68.95561,109.0392
11358,65.90203,109.0414
23999,66.44601,109.0425
20490,63.26666,109.048
5798,66.69388,109.0486
16687,67.76753,109.0503
16798,69.85898,109.0503
19729,66.79488,109.0563
14270,68.08508,109.06
17295,67.89474,109.0678
15058,66.75392,109.0707
15373,66.6848,109.0765
20135,68.20211,109.0779
15141,65.14555,109.0792
9821,65.82729,109.0839
413,62.01666,109.0848
21316,65.8415,109.0991
15525,67.19622,109.1018
22312,63.44375,109.1048
2015,65.7635,109.1144
12008,66.29932,109.1158
2765,66.8759,109.1189
17395,67.6231,109.1208
22671,67.5556,109.1244
6039,66.82557,109.1264
15056,65.12741,109.1273
4045,64.85023,109.135
17630,67.80819,109.1425
23022,67.11791,109.1436
11279,66.6091,109.1462
4893,65.93896,109.1714
10077,66.25306,109.1716
183,66.78067,109.1731
24669,67.45198,109.1739
16218,64.56665,109.1744
2757,68.24827,109.1823
20883,68.11629,109.1855
24362,64.99401,109.1885
1055,63.83261,109.1938
12520,66.76197,109.2005
16324,65.31335,109.2026
24482,63.76528,109.2093
1675,69.28403,109.2101
9297,62.91288,109.2128
807,64.20566,109.2132
13414,66.76888,109.2297
5594,66.49245,109.2367
4303,68.52634,109.2449
11091,64.96741,109.2457
18444,65.66171,109.2462
15779,67.88304,109.2468
3975,67.14179,109.264
23452,65.1007,109.2654
23816,65.59756,109.2654
4259,65.00765,109.2661
6667,66.53332,109.2672
14354,63.70189,109.2781
15613,66.441,109.2837
13827,64.5303,109.287
11054,67.4519,109.2884
2653,69.33158,109.2915
20212,64.27619,109.2928
2431,64.6203,109.2955
16530,64.95554,109.2972
3678,67.02639,109.3029
17780,67.15402,109.3047
17497,67.13351,109.3082
18285,66.10499,109.3116
8326,66.21562,109.3178
12293,64.0896,109.3183
7647,66.74881,109.3304
24647,63.46025,109.3417
1609,66.46889,109.3503
2385,67.62641,109.3522
15722,68.14688,109.3535
9449,67.40661,109.3581
8649,68.70501,109.3633
19610,67.92525,109.364
15312,68.93266,109.3652
4376,65.62946,109.3694
20313,65.38285,109.3722
14466,68.09547,109.3772
4807,69.87691,109.3782
16803,67.21511,109.3795
22227,68.27708,109.3802
12361,64.7363,109.3803
8654,67.40368,109.3832
6070,66.97768,109.3834
6505,65.6522,109.4063
11935,66.86285,109.4149
6551,69.74893,109.4178
24942,68.40219,109.4203
10848,63.47989,109.4272
8906,64.5266,109.4324
4963,64.0908,109.4352
2614,68.47294,109.4371
9916,66.32547,109.4408
14560,66.43231,109.4461
20753,67.68745,109.4462
19851,67.09286,109.4495
7305,65.3504,109.4509
2744,64.38452,109.4539
11966,68.93022,109.462
1560,64.60687,109.4645
16205,66.53067,109.4724
8644,68.81199,109.4734
24550,68.15579,109.4756
14866,68.1684,109.4807
22703,65.95623,109.4862
8069,68.91523,109.4881
9589,66.86782,109.5053
14837,65.58027,109.5115
17875,65.74819,109.5126
127,66.49607,109.5143
20505,69.13988,109.5238
18924,64.2154,109.5273
19318,66.80477,109.5414
2969,65.24352,109.5423
12608,64.32884,109.5509
7947,68.62725,109.5514
2341,65.93191,109.5517
1963,64.48072,109.5586
21289,66.12205,109.5588
4015,62.44964,109.5643
12106,64.25245,109.5647
6017,65.94007,109.5656
19526,64.51039,109.5663
21253,63.19682,109.5683
873,66.18191,109.5685
17670,69.22177,109.5712
3540,65.60339,109.572
4486,68.52587,109.5741
6019,62.53019,109.5766
24010,66.55502,109.5773
2047,65.06613,109.5825
11729,65.45098,109.587
21636,63.39192,109.587
3627,64.76054,109.5924
19942,66.10641,109.5937
5414,66.02293,109.5969
15990,66.92149,109.5993
16347,65.79897,109.5994
16529,65.211,109.6018
13624,67.92885,109.6037
20786,65.63064,109.6107
66,68.21951,109.6113
15412,64.55413,109.6147
24544,67.08012,109.6164
19094,66.88991,109.6227
5949,69.04313,109.6263
22948,66.40118,109.6265
16093,66.34019,109.6276
11290,65.76034,109.628
14199,64.19132,109.6336
1020,66.8085,109.6357
19619,67.83682,109.6392
14033,66.5001,109.6408
20271,67.56852,109.6435
9580,66.51022,109.6487
11901,66.92565,109.6505
221,65.83982,109.6518
914,64.01015,109.6593
21877,65.40529,109.6595
5669,65.72062,109.6616
17287,66.91902,109.6637
19357,66.39305,109.666
1783,64.72321,109.6661
3286,66.6639,109.6815
1174,68.63357,109.6821
18686,65.26951,109.6937
11871,66.49667,109.7068
13873,66.16601,109.7068
13606,67.13979,109.7144
7014,66.09202,109.7177
22064,67.92099,109.7213
11184,68.40132,109.7327
14207,67.85377,109.7363
12991,64.26845,109.7383
16113,67.27984,109.7412
10042,64.49508,109.748
18056,66.01498,109.751
3790,69.52859,109.7608
8986,63.70222,109.7699
5484,63.0824,109.7702
11414,68.93253,109.7752
9692,64.06191,109.7758
20053,67.37012,109.7773
6166,65.29057,109.782
22132,65.95321,109.7856
4982,65.18062,109.788
16435,67.79481,109.7919
7217,66.80265,109.7922
15137,67.53015,109.7927
6167,65.58939,109.7956
5295,64.05746,109.798
10409,63.46952,109.7989
11747,66.31345,109.8002
1985,65.21051,109.8084
15820,66.22396,109.8105
10355,66.98585,109.8113
24387,69.5545,109.8168
12860,69.21391,109.8219
4562,68.37831,109.8238
4602,66.23907,109.824
12989,68.11787,109.8296
19692,64.9069,109.8341
1412,68.2079,109.8398
5041,65.4426,109.8414
23606,68.33049,109.8427
13942,68.64606,109.8435
10680,67.49175,109.8464
12850,66.65039,109.8503
11030,68.07654,109.852
3092,67.68872,109.8541
8686,66.60716,109.856
5704,68.39248,109.8622
9425,63.70105,109.8656
6543,66.25718,109.8669
18143,63.09629,109.8718
162,64.39148,109.8765
24363,67.55392,109.8925
15577,68.11292,109.9029
8191,68.7321,109.9033
15283,69.24853,109.9131
11510,67.48527,109.9157
24229,67.45638,109.922
2487,68.69521,109.923
3039,66.75256,109.923
17527,67.93951,109.9232
6193,65.44403,109.9232
16267,64.86953,109.9266
18928,67.26557,109.9298
10341,66.34841,109.9387
9511,67.33753,109.9394
9885,66.45619,109.9414
8221,67.7645,109.9437
23664,64.63454,109.9452
1224,66.71974,109.9473
10097,65.24442,109.9482
7937,67.20711,109.9494
16185,67.00242,109.9566
5679,66.5432,109.9605
18084,68.71092,109.9617
6449,65.33921,109.9667
14821,66.48373,109.9676
5346,66.25515,109.9755
16164,65.99345,109.9817
13221,68.13698,109.9892
15821,64.38465,109.9922
1855,67.30225,109.9978
5943,66.32264,109.9997
20673,68.81059,110.0003
19948,70.00396,110.0049
5927,66.02829,110.0063
3563,66.02486,110.0077
7104,68.92581,110.0091
24442,65.71357,110.0107
10736,65.76134,110.0183
23598,67.65681,110.0211
8111,67.51842,110.0212
11640,64.3685,110.0215
21386,65.31482,110.0279
2828,68.5956,110.0357
4645,66.26386,110.0377
13426,64.65613,110.0386
4130,66.57904,110.0436
19934,67.40779,110.0451
2569,67.9896,110.0452
9743,68.71059,110.049
11231,67.0671,110.0552
22965,64.99509,110.056
14472,67.05865,110.0584
14567,67.11834,110.0601
22780,68.00704,110.0622
9794,67.80423,110.0665
18309,62.67446,110.0678
14350,66.09521,110.0727
2655,68.76714,110.0752
24631,63.65376,110.0774
19879,68.17108,110.079
9208,65.5028,110.0927
21632,67.9968,110.0948
5217,67.37272,110.0987
4980,64.77157,110.1024
24670,67.84408,110.1037
11121,65.59472,110.1066
17619,66.28252,110.107
15834,67.40124,110.1077
21825,67.26512,110.1107
13972,60.27836,110.1138
1040,66.23085,110.1171
16357,65.29847,110.1183
20510,65.92367,110.1202
19555,65.69997,110.1231
11801,67.62648,110.1234
17434,68.72117,110.1285
23677,67.4203,110.133
4165,68.96662,110.1335
4135,65.25899,110.1349
20821,66.4512,110.1362
7189,65.80058,110.1396
10990,68.05802,110.1398
8454,67.56025,110.1402
5127,64.66037,110.1455
8586,68.92912,110.1478
21785,64.78256,110.153
17786,67.80944,110.1538
20719,66.69458,110.1558
20220,67.72574,110.1562
16382,68.40425,110.1585
4722,63.47897,110.1628
15342,67.42626,110.1731
10337,66.8495,110.174
5845,66.322,110.1751
9216,65.07024,110.1766
21798,65.95004,110.1839
8595,68.66291,110.1892
22028,67.78555,110.19
17232,66.05514,110.1934
21555,63.25998,110.1988
5083,68.66098,110.209
6870,67.19277,110.2144
3278,66.61581,110.2205
16957,66.73525,110.2324
415,67.70163,110.2325
23483,66.84795,110.233
19274,64.12801,110.2428
7391,65.16034,110.2457
16692,66.91915,110.2502
18785,67.60947,110.2511
8707,67.09865,110.2544
18590,67.08573,110.2558
7473,62.40921,110.2593
11075,69.18892,110.2616
22198,66.33209,110.2627
2714,66.41503,110.2628
10989,66.51135,110.2655
13926,64.91601,110.2655
3826,62.6568,110.266
5098,69.43228,110.2776
22880,67.86118,110.2807
14569,67.1505,110.2815
15895,67.68318,110.2839
13481,65.92614,110.2858
21647,67.44759,110.2889
14245,66.60855,110.2896
8792,65.98761,110.2969
16495,66.8036,110.2972
15027,65.17342,110.3023
18449,69.236,110.3032
2027,70.12256,110.3036
13163,65.44622,110.3052
9964,66.9367,110.3082
4668,65.50648,110.3151
24244,64.9513,110.3166
21981,65.41043,110.3167
7996,67.3018,110.3175
490,66.20183,110.3204
1816,66.42749,110.3212
20916,67.70295,110.3234
20371,65.90805,110.325
2911,65.61282,110.3262
10548,66.26527,110.327
2091,65.21067,110.3376
23630,65.47726,110.3392
15709,67.75353,110.3398
11024,69.04082,110.3399
18490,67.86381,110.3406
9768,67.37648,110.3445
6194,66.15236,110.353
5070,67.78582,110.3563
13284,68.16348,110.3596
14692,67.9501,110.3671
23699,67.33457,110.3688
15727,70.3612,110.3731
17977,65.68233,110.3737
5463,65.49751,110.3743
8401,68.61334,110.3751
329,64.69413,110.3762
20169,66.62519,110.3765
8032,68.44603,110.3778
22976,68.62357,110.3801
16325,64.68155,110.3814
14292,64.2193,110.3825
9863,64.47165,110.3828
9394,67.9214,110.3853
15858,68.13306,110.3872
10985,68.29201,110.3958
23051,66.37194,110.396
13622,66.26652,110.3988
14345,65.22177,110.3999
22652,66.22358,110.4053
13600,64.31269,110.4079
10020,66.63381,110.4108
22226,66.58476,110.4114
8423,65.63449,110.4167
